symbol,timestamp,open,high,low,close,volume,trade_count,vwap
MSFT,2026-06-15 23:00:00+00:00,399.46,399.56,399.01,399.532,1688.0,105.0,399.431514
MSFT,2026-06-15 23:05:00+00:00,399.61,399.61,399.2329,399.2329,823.0,58.0,399.442168
MSFT,2026-06-15 23:10:00+00:00,399.55,399.61,399.0806,399.57,2941.0,95.0,399.238507
MSFT,2026-06-15 23:15:00+00:00,399.12,399.5,399.12,399.18,986.0,76.0,399.340751
MSFT,2026-06-15 23:20:00+00:00,399.26,399.35,399.26,399.3,624.0,63.0,399.303571
MSFT,2026-06-15 23:25:00+00:00,399.2201,399.4,399.22,399.38,1152.0,61.0,399.35506
MSFT,2026-06-15 23:30:00+00:00,399.31,399.35,399.1706,399.2,2349.0,83.0,399.281845
MSFT,2026-06-15 23:35:00+00:00,399.35,399.35,399.2,399.25,3266.0,72.0,399.272935
MSFT,2026-06-15 23:40:00+00:00,399.3499,399.3499,399.2,399.2366,3178.0,129.0,399.323643
MSFT,2026-06-15 23:45:00+00:00,399.21,399.25,399.1208,399.25,1445.0,50.0,399.207998
MSFT,2026-06-15 23:50:00+00:00,399.25,399.39,399.2,399.35,2273.0,52.0,399.276758
MSFT,2026-06-15 23:55:00+00:00,399.45,399.5498,399.36,399.5498,2815.0,65.0,399.429744
MSFT,2026-06-16 08:00:00+00:00,400.81,400.81,398.6411,400.41,30572.0,1600.0,399.534001
MSFT,2026-06-16 08:05:00+00:00,399.32,400.84,398.71,400.72,39601.0,2595.0,399.651296
MSFT,2026-06-16 08:10:00+00:00,399.81,400.96,399.81,400.65,2622.0,284.0,400.702593
MSFT,2026-06-16 08:15:00+00:00,400.5,400.65,400.3901,400.4,2875.0,151.0,400.463558
MSFT,2026-06-16 08:20:00+00:00,400.32,400.32,400.04,400.04,2046.0,160.0,400.162453
MSFT,2026-06-16 08:25:00+00:00,400.02,400.16,399.77,399.77,3349.0,231.0,399.961038
MSFT,2026-06-16 08:30:00+00:00,399.76,400.08,399.51,399.6,5491.0,218.0,399.760468
